match_id,match_date,season,season_year,event_name,event_name_missing_flag,venue,city,city_missing_flag,team_1,team_2,toss_winner_is_team_1,toss_decision_bat,outcome_class,team_1_win,label_is_binary,team_1_days_since_last_match,team_1_venue_win_rate,team_1_sample_size_last_5,team_1_win_rate_last_5,team_1_win_rate_weighted_last_5,team_1_win_rate_uncertainty_last_5,team_1_avg_runs_last_5,team_1_avg_runs_conceded_last_5,team_1_run_rate_last_5,team_1_powerplay_run_rate_last_5,team_1_middle_run_rate_last_5,team_1_death_run_rate_last_5,team_1_dot_ball_pct_last_5,team_1_boundary_pct_last_5,team_1_wides_conceded_rate_last_5,team_1_no_ball_rate_last_5,team_1_death_wickets_lost_rate_last_5,team_1_clutch_index_last_5,team_1_sample_size_last_10,team_1_win_rate_last_10,team_1_win_rate_weighted_last_10,team_1_win_rate_uncertainty_last_10,team_1_avg_runs_last_10,team_1_avg_runs_conceded_last_10,team_1_run_rate_last_10,team_1_powerplay_run_rate_last_10,team_1_middle_run_rate_last_10,team_1_death_run_rate_last_10,team_1_dot_ball_pct_last_10,team_1_boundary_pct_last_10,team_1_wides_conceded_rate_last_10,team_1_no_ball_rate_last_10,team_1_death_wickets_lost_rate_last_10,team_1_clutch_index_last_10,team_2_days_since_last_match,team_2_venue_win_rate,team_2_sample_size_last_5,team_2_win_rate_last_5,team_2_win_rate_weighted_last_5,team_2_win_rate_uncertainty_last_5,team_2_avg_runs_last_5,team_2_avg_runs_conceded_last_5,team_2_run_rate_last_5,team_2_powerplay_run_rate_last_5,team_2_middle_run_rate_last_5,team_2_death_run_rate_last_5,team_2_dot_ball_pct_last_5,team_2_boundary_pct_last_5,team_2_wides_conceded_rate_last_5,team_2_no_ball_rate_last_5,team_2_death_wickets_lost_rate_last_5,team_2_clutch_index_last_5,team_2_sample_size_last_10,team_2_win_rate_last_10,team_2_win_rate_weighted_last_10,team_2_win_rate_uncertainty_last_10,team_2_avg_runs_last_10,team_2_avg_runs_conceded_last_10,team_2_run_rate_last_10,team_2_powerplay_run_rate_last_10,team_2_middle_run_rate_last_10,team_2_death_run_rate_last_10,team_2_dot_ball_pct_last_10,team_2_boundary_pct_last_10,team_2_wides_conceded_rate_last_10,team_2_no_ball_rate_last_10,team_2_death_wickets_lost_rate_last_10,team_2_clutch_index_last_10,head_to_head_total_matches,head_to_head_team_1_win_rate,venue_avg_first_innings_score,venue_chase_success_rate,venue_season_avg_first_innings_score,venue_season_chase_success_rate,season_avg_first_innings_score,season_chase_success_rate,venue_first_innings_vs_season,venue_chase_vs_season,win_rate_diff_last_5,weighted_win_rate_diff_last_5,avg_runs_diff_last_5,powerplay_rr_diff_last_5,middle_rr_diff_last_5,death_rr_diff_last_5,boundary_pct_diff_last_5,dot_ball_pct_diff_last_5
1186493,2019-06-29,2019,2019,Malaysia Tri-Nation T20I Series,0,Kinrara Academy Oval,Kuala Lumpur,0,Maldives,Thailand,0,0,loss,0,1,1,0.5,1,1.0,1.0,0.0,65.5,65.0,3.275,3.416667,2.277778,4.9,0.220472,0.043307,0.017905,0.0,0.05,2.622222,1,1.0,1.0,0.0,65.5,65.0,3.275,3.416667,2.277778,4.9,0.220472,0.043307,0.017905,0.0,0.05,2.622222,2,0.0,3,0.0,0.0,0.0,123.333333,124.666667,6.166667,6.222222,6.037037,6.333333,0.430748,0.102353,0.074283,0.002625,0.111111,0.296296,3,0.0,0.0,0.0,123.333333,124.666667,6.166667,6.222222,6.037037,6.333333,0.430748,0.102353,0.074283,0.002625,0.111111,0.296296,1,1.0,123.25,1.0,123.25,1.0,129.266667,0.481481,-6.016667,0.518519,1.0,1.0,-57.833333,-2.805555,-3.759259,-1.433333,-0.059046,-0.210276
1168521,2019-07-12,2019,2019,Zimbabwe tour of Netherlands and Ireland,0,"Bready Cricket Club, Magheramason",Bready,0,Ireland,Zimbabwe,1,0,win,1,1,145,0.0,5,0.4,0.533333,0.219089,144.8,185.6,7.66,7.766667,7.830769,6.16,0.385674,0.162694,0.057723,0.007996,0.113333,-1.670769,10,0.5,0.472727,0.158114,162.3,168.8,8.325,8.65,7.893162,8.18,0.333454,0.169006,0.048357,0.00636,0.09,0.286838,17,0.0,5,0.0,0.0,0.0,142.2,160.0,7.316451,7.133333,6.955556,8.369655,0.423575,0.139727,0.054346,0.004789,0.150213,1.414099,10,0.1,0.018182,0.094868,134.4,161.5,6.888833,7.083333,6.566667,7.248357,0.441687,0.127581,0.049519,0.003614,0.128636,0.68169,1,1.0,167.5,0.5,0.0,0.0,130.032258,0.5,37.467742,0.0,0.4,0.533333,2.6,0.633334,0.875213,-2.209655,0.022967,-0.037901
1192223,2019-07-13,2019,2019,Nepal tour of Malaysia,0,Kinrara Academy Oval,Kuala Lumpur,0,Malaysia,Nepal,1,1,loss,0,1,15,0.666667,2,1.0,1.0,0.0,122.0,80.0,7.513725,8.055556,6.666667,6.833333,0.376433,0.146744,0.026332,0.00542,0.055556,0.166666,2,1.0,1.0,0.0,122.0,80.0,7.513725,8.055556,6.666667,6.833333,0.376433,0.146744,0.026332,0.00542,0.055556,0.166666,160,0.0,5,0.4,0.6,0.219089,88.0,89.8,5.484224,5.366667,5.605556,3.733333,0.334711,0.097234,0.053896,0.0,0.042646,-1.872223,10,0.2,0.345455,0.126491,87.4,100.7,5.058195,4.616667,4.674673,5.096667,0.440853,0.079626,0.042849,0.000855,0.067573,0.421994,0,0.0,129.2,1.0,129.2,1.0,130.09375,0.517241,-0.89375,0.482759,0.6,0.4,34.0,2.688889,1.061111,3.1,0.04951,0.041722
1168522,2019-07-14,2019,2019,Ireland v Zimbabwe,0,Bready,Derry,0,Ireland,Zimbabwe,0,0,loss,0,1,2,0.0,5,0.6,0.733333,0.219089,145.2,170.4,8.813846,8.9,8.611612,5.44,0.344855,0.200423,0.053199,0.007996,0.093333,-3.171612,10,0.5,0.563636,0.158114,154.6,170.7,8.506923,8.75,8.194695,6.96,0.331806,0.176053,0.04977,0.00636,0.08,-1.234695,2,0.0,5,0.0,0.0,0.0,138.4,156.0,7.83722,7.433333,7.72381,6.769655,0.417043,0.167308,0.050343,0.007688,0.110213,-0.954155,10,0.0,0.0,0.0,137.7,164.6,7.409218,7.383333,7.239683,6.788357,0.425937,0.147081,0.050209,0.003844,0.118636,-0.451326,2,1.0,0.0,0.0,0.0,0.0,130.030303,0.533333,-130.030303,-0.533333,0.6,0.733333,6.8,1.466667,0.887802,-1.329655,0.033115,-0.072188
1192224,2019-07-14,2019,2019,Nepal tour of Malaysia,0,Kinrara Academy Oval,Kuala Lumpur,0,Malaysia,Nepal,0,1,loss,0,1,1,0.5,3,0.666667,0.5,0.272166,123.5,92.25,7.235294,7.833333,6.472222,6.725,0.380685,0.134648,0.03257,0.004065,0.091667,0.252778,3,0.666667,0.5,0.272166,123.5,92.25,7.235294,7.833333,6.472222,6.725,0.380685,0.134648,0.03257,0.004065,0.091667,0.252778,1,1.0,5,0.6,0.8,0.219089,95.2,95.6,5.933056,5.466667,5.894444,5.07619,0.328685,0.111251,0.038331,0.001639,0.014074,-0.818254,10,0.3,0.490909,0.144914,93.1,106.2,5.395493,4.95,5.163562,5.248095,0.418412,0.086689,0.041189,0.001674,0.060906,0.084533,1,0.0,129.0,1.0,129.0,1.0,131.235294,0.548387,-2.235294,0.451613,0.066667,-0.3,28.3,2.366666,0.577778,1.64881,0.023397,0.052
1190767,2019-07-22,2019,2019,ICC Men's T20 World Cup Asia Region Final,0,Indian Association Ground,Singapore,0,Qatar,Singapore,0,1,loss,0,1,-1,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,132.428571,0.53125,-132.428571,-0.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190768,2019-07-22,2019,2019,ICC Men's T20 World Cup Asia Region Final,0,Indian Association Ground,Singapore,0,Kuwait,Malaysia,0,1,loss,0,1,-1,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,4,0.5,0.3,0.25,132.2,108.4,7.458235,7.966667,6.4,7.82,0.379345,0.143491,0.034056,0.003252,0.093333,1.42,4,0.5,0.3,0.25,132.2,108.4,7.458235,7.966667,6.4,7.82,0.379345,0.143491,0.034056,0.003252,0.093333,1.42,0,0.0,186.0,0.0,186.0,0.0,133.916667,0.515152,52.083333,-0.515152,-0.5,-0.3,-132.2,-7.966667,-6.4,-7.82,-0.143491,-0.379345
1190769,2019-07-23,2019,2019,ICC Men's T20 World Cup Asia Region Final,0,Indian Association Ground,Singapore,0,Nepal,Qatar,1,1,loss,0,1,9,0.0,5,0.8,0.933333,0.178885,129.8,129.0,7.663056,6.866667,7.338889,7.71619,0.407085,0.149651,0.037327,0.001639,0.027407,0.377301,10,0.4,0.618182,0.154919,103.5,105.7,5.869927,5.166667,5.574673,6.118095,0.397612,0.101344,0.041189,0.001674,0.061323,0.543422,1,0.0,1,0.0,0.0,0.0,153.0,186.0,7.65,7.833333,8.555556,5.8,0.424,0.168,0.100775,0.007752,0.133333,-2.755556,1,0.0,0.0,0.0,153.0,186.0,7.65,7.833333,8.555556,5.8,0.424,0.168,0.100775,0.007752,0.133333,-2.755556,0,0.0,174.0,0.0,174.0,0.0,134.675676,0.5,39.324324,-0.5,0.8,0.933333,-23.2,-0.966666,-1.216667,1.91619,-0.018349,-0.016915
1190771,2019-07-24,2019,2019,ICC Men's T20 World Cup Asia Region Final,0,Indian Association Ground,Singapore,0,Malaysia,Nepal,0,0,loss,0,1,2,1.0,5,0.6,0.533333,0.219089,141.8,109.8,7.737059,8.166667,6.755556,7.24,0.370262,0.152034,0.041279,0.0,0.123333,0.484444,5,0.6,0.533333,0.219089,137.166667,110.333333,7.565196,7.583333,6.722222,8.283333,0.373972,0.148502,0.035754,0.00271,0.116667,1.561111,1,0.0,5,0.8,0.666667,0.178885,127.8,123.2,7.563056,7.266667,6.961111,7.51619,0.41158,0.149968,0.032652,0.003334,0.060741,0.555079,10,0.4,0.545455,0.154919,102.6,103.2,5.824927,5.566667,5.396895,5.778095,0.401419,0.102916,0.042057,0.002522,0.064656,0.3812,2,0.0,156.666667,0.333333,156.666667,0.333333,134.342105,0.514286,22.324562,-0.180953,-0.2,-0.133334,14.0,0.9,-0.205555,-0.27619,0.002066,-0.041318
1190772,2019-07-26,2019,2019,ICC Men's T20 World Cup Asia Region Final,0,Indian Association Ground,Singapore,0,Kuwait,Qatar,0,0,win,1,1,4,0.0,1,0.0,0.0,0.0,120.0,162.0,6.666667,7.5,5.333333,9.0,0.362832,0.115044,0.008264,0.0,0.277778,3.666667,1,0.0,0.0,0.0,120.0,162.0,6.666667,7.5,5.333333,9.0,0.362832,0.115044,0.008264,0.0,0.277778,3.666667,3,0.5,2,0.5,0.666667,0.353553,138.5,154.0,7.031897,7.666667,7.333333,5.669231,0.445051,0.151797,0.058584,0.003876,0.066667,-1.664102,2,0.5,0.666667,0.353553,138.5,154.0,7.031897,7.666667,7.333333,5.669231,0.445051,0.151797,0.058584,0.003876,0.066667,-1.664102,0,0.0,138.25,0.5,138.25,0.5,133.025641,0.527778,5.224359,-0.027778,-0.5,-0.666667,-18.5,-0.166667,-2.0,3.330769,-0.036753,-0.082219
1190773,2019-07-26,2019,2019,ICC Men's T20 World Cup Asia Region Final,0,Indian Association Ground,Singapore,0,Malaysia,Singapore,1,1,loss,0,1,2,0.5,5,0.4,0.333333,0.219089,132.6,101.6,7.861503,8.1,7.022222,7.24,0.357909,0.155936,0.038644,0.003846,0.123333,0.217778,6,0.5,0.380952,0.204124,129.428571,106.857143,7.801914,7.809524,7.095238,7.1,0.36566,0.154856,0.038888,0.00507,0.1,0.004762,4,1.0,1,1.0,1.0,0.0,186.0,153.0,9.3,6.333333,10.0,11.6,0.310078,0.170543,0.04,0.0,0.166667,1.6,1,1.0,1.0,0.0,186.0,153.0,9.3,6.333333,10.0,11.6,0.310078,0.170543,0.04,0.0,0.166667,1.6,0,0.0,150.0,0.4,150.0,0.4,134.625,0.513514,15.375,-0.113514,-0.6,-0.666667,-53.4,1.766667,-2.977778,-4.36,-0.014607,0.047831
1190774,2019-07-27,2019,2019,ICC Men's T20 World Cup Asia Region Final,0,Indian Association Ground,Singapore,0,Kuwait,Nepal,0,0,loss,0,1,1,0.5,2,0.5,0.666667,0.353553,158.5,174.5,8.258333,9.0,6.611111,10.8,0.34535,0.180473,0.047101,0.003906,0.188889,4.188889,2,0.5,0.666667,0.353553,158.5,174.5,8.258333,9.0,6.611111,10.8,0.34535,0.180473,0.047101,0.003906,0.188889,4.188889,3,0.5,5,0.8,0.733333,0.178885,122.8,118.4,8.574595,8.4,7.838889,5.782857,0.345739,0.169786,0.03628,0.006843,0.053333,-2.056032,10,0.5,0.654545,0.158114,105.9,106.1,6.534409,6.25,5.952778,5.778095,0.359025,0.117702,0.039684,0.004276,0.064656,-0.174683,0,0.0,140.333333,0.5,140.333333,0.5,133.585366,0.526316,6.747967,-0.026316,-0.3,-0.066666,35.7,0.6,-1.227778,5.017143,0.010687,-0.000389
1190775,2019-07-27,2019,2019,ICC Men's T20 World Cup Asia Region Final,0,Indian Association Ground,Singapore,0,Malaysia,Qatar,1,1,loss,0,1,1,0.333333,5,0.2,0.2,0.178885,126.4,120.8,7.400159,7.033333,6.866667,7.04,0.378239,0.140926,0.045873,0.006256,0.14303,0.173333,7,0.428571,0.285714,0.187044,124.75,105.5,7.442746,7.416667,6.791667,6.9625,0.377561,0.143108,0.038545,0.005942,0.110227,0.170833,1,0.333333,3,0.333333,0.333333,0.272166,154.666667,168.333333,7.804598,9.0,6.851852,8.046154,0.40868,0.168906,0.044521,0.002584,0.055556,1.194302,3,0.333333,0.333333,0.272166,154.666667,168.333333,7.804598,9.0,6.851852,8.046154,0.40868,0.168906,0.044521,0.002584,0.055556,1.194302,0,0.0,140.428571,0.571429,140.428571,0.571429,133.761905,0.538462,6.666666,0.032967,-0.133333,-0.133333,-28.266667,-1.966667,0.014815,-1.006154,-0.02798,-0.030441
1190776,2019-07-28,2019,2019,ICC Men's T20 World Cup Asia Region Final,0,Indian Association Ground,Singapore,0,Nepal,Singapore,0,1,loss,0,1,1,0.666667,5,0.8,0.8,0.178885,130.6,128.6,8.30091,8.4,7.122222,8.182857,0.344083,0.167183,0.020177,0.008469,0.053333,1.060635,10,0.6,0.745455,0.154919,109.3,109.2,6.892567,6.883333,6.363889,5.958095,0.339397,0.132208,0.037036,0.004235,0.047989,-0.405794,2,1.0,2,1.0,1.0,0.0,141.0,122.5,8.25,6.333333,8.954545,5.8,0.365882,0.15756,0.037391,0.0,0.083333,-3.154545,2,1.0,1.0,0.0,141.0,122.5,8.25,6.333333,8.954545,5.8,0.365882,0.15756,0.037391,0.0,0.083333,-3.154545,0,0.0,140.875,0.625,140.875,0.625,134.0,0.55,6.875,0.075,-0.2,-0.2,-10.4,2.066667,-1.832323,2.382857,0.009623,-0.021799
1188621,2019-08-03,2019,2019,India tour of United States of America and West Indies,0,Central Broward Regional Park Stadium Turf Ground,Lauderhill,0,India,West Indies,1,0,win,1,1,157,0.0,5,0.2,0.133333,0.178885,165.0,182.0,8.398285,8.733333,7.511111,9.561739,0.330444,0.155758,0.035161,0.001626,0.050769,2.050628,10,0.5,0.327273,0.158114,153.9,153.7,7.932497,8.016667,7.222222,9.089441,0.287876,0.150729,0.058686,0.000813,0.060385,1.867219,146,0.5,5,0.2,0.133333,0.178885,128.2,153.2,7.228733,8.533333,6.479365,4.996923,0.459553,0.143377,0.048455,0.01188,0.081538,-1.482442,10,0.2,0.218182,0.126491,132.0,156.6,7.670774,8.333333,6.568801,6.375385,0.43426,0.152326,0.042794,0.010727,0.066154,-0.193416,11,0.454545,166.25,0.142857,0.0,0.0,135.295455,0.536585,30.954545,-0.393728,0.0,0.0,36.8,0.2,1.031746,4.564816,0.012381,-0.129109
1188622,2019-08-04,2019,2019,India tour of United States of America and West Indies,0,Central Broward Regional Park Stadium Turf Ground,Lauderhill,0,India,West Indies,1,1,win,1,1,1,0.333333,5,0.4,0.4,0.219089,156.8,157.2,8.091123,8.0,7.377778,9.476025,0.335689,0.142272,0.040064,0.001626,0.034286,2.098247,10,0.5,0.418182,0.158114,144.2,150.8,7.522882,7.716667,6.933333,8.326584,0.309083,0.141156,0.05788,0.000813,0.064194,1.393251,1,0.428571,5,0.2,0.066667,0.178885,112.2,130.6,6.368388,7.3,5.768254,4.335385,0.515306,0.124506,0.039448,0.00885,0.078462,-1.432869,10,0.2,0.181818,0.126491,128.0,148.0,7.359367,8.35,6.046579,5.998462,0.45908,0.147427,0.042657,0.00994,0.060769,-0.048117,12,0.5,158.333333,0.25,95.0,1.0,134.4,0.547619,23.933333,-0.297619,0.2,0.333333,44.6,0.7,1.609524,5.14064,0.017766,-0.179617
1191006,2019-08-05,2019,2019,United Arab Emirates tour of Netherlands,0,VRA Ground,Amstelveen,0,Netherlands,United Arab Emirates,0,0,loss,0,1,41,0.333333,5,0.6,0.666667,0.219089,170.8,160.8,8.656393,10.5,7.555556,8.442399,0.324739,0.173608,0.025952,0.0,0.046667,0.886843,10,0.5,0.581818,0.158114,159.7,148.4,8.492232,9.983333,7.559722,7.882579,0.305379,0.159113,0.020938,0.003201,0.06569,0.322857,142,0.0,5,0.4,0.466667,0.219089,112.2,131.4,7.914039,7.82381,6.005556,4.692308,0.380632,0.156302,0.034662,0.003869,0.05641,-1.313248,10,0.5,0.527273,0.158114,123.2,131.6,7.512368,7.145238,5.847222,10.358154,0.398282,0.140419,0.029055,0.003751,0.049538,4.510932,3,1.0,184.333333,0.333333,0.0,0.0,135.108696,0.534884,49.224637,-0.201551,0.2,0.2,58.6,2.67619,1.55,3.750091,0.017306,-0.055893
1188623,2019-08-06,2019,2019,India tour of United States of America and West Indies,0,"Providence Stadium, Guyana",Providence,0,India,West Indies,1,0,win,1,1,2,0.0,5,0.4,0.6,0.219089,157.8,145.2,8.040769,8.066667,7.266667,9.394286,0.338265,0.14023,0.037665,0.003646,0.054286,2.127619,10,0.5,0.509091,0.158114,142.7,142.5,7.447882,7.75,6.766667,8.286584,0.304896,0.134701,0.050623,0.001823,0.067527,1.519917,2,0.0,5,0.0,0.0,0.0,93.8,136.0,5.667387,5.2,5.546032,4.52,0.539499,0.106472,0.039852,0.0,0.04,-1.026032,10,0.2,0.145455,0.126491,126.9,153.7,7.446625,8.25,6.468801,5.678462,0.456543,0.148167,0.044565,0.00994,0.057436,-0.790339,13,0.538462,0.0,0.0,0.0,0.0,135.12766,0.545455,-135.12766,-0.545455,0.4,0.6,64.0,2.866667,1.720635,4.874286,0.033758,-0.201234
1191008,2019-08-08,2019,2019,United Arab Emirates tour of Netherlands,0,Sportpark Westvliet,The Hague,0,Netherlands,United Arab Emirates,1,1,loss,0,1,3,0.5,5,0.6,0.466667,0.219089,167.2,158.2,8.463451,10.066667,7.4,8.478261,0.305909,0.152746,0.029285,0.0,0.08,1.078261,10,0.5,0.490909,0.158114,158.9,148.4,8.446181,9.816667,7.548611,7.921199,0.304834,0.15352,0.02107,0.001613,0.061667,0.372588,3,0.0,5,0.6,0.666667,0.219089,109.6,132.2,7.819937,8.32381,5.427778,4.776752,0.385538,0.155329,0.039593,0.003869,0.057892,-0.651026,10,0.6,0.618182,0.154919,123.6,129.2,7.550317,7.561905,5.880556,9.960376,0.387323,0.140257,0.032327,0.002945,0.053613,4.07982,4,0.75,136.0,1.0,0.0,0.0,135.354167,0.555556,0.645833,0.444444,0.0,-0.2,57.6,1.742857,1.972222,3.701509,-0.002583,-0.079629
1197396,2019-08-18,2019,2019,ICC Men's T20 World Cup Americas Region Final,0,"White Hill Field, Sandys Parish",Hamilton,0,Bermuda,United States of America,1,1,win,1,1,4032,0.0,1,0.0,0.0,0.0,99.0,100.0,4.95,3.833333,5.222222,5.8,0.46281,0.057851,0.009174,0.018349,0.1,0.577778,1,0.0,0.0,0.0,99.0,100.0,4.95,3.833333,5.222222,5.8,0.46281,0.057851,0.009174,0.018349,0.1,0.577778,155,0.0,1,0.0,0.0,0.0,155.0,105.5,9.016667,7.833333,9.277778,4.9,0.292799,0.182065,0.086957,0.0,0.066667,-4.377778,1,0.0,0.0,0.0,155.0,105.5,9.016667,7.833333,9.277778,4.9,0.292799,0.182065,0.086957,0.0,0.066667,-4.377778,0,0.0,0.0,0.0,0.0,0.0,135.653061,0.565217,-135.653061,-0.565217,0.0,0.0,-56.0,-4.0,-4.055556,0.9,-0.124214,0.170011
1197397,2019-08-18,2019,2019,ICC Men's T20 World Cup Americas Region Final,0,"White Hill Field, Sandys Parish",Hamilton,0,Canada,Cayman Islands,1,1,win,1,1,2091,0.0,5,0.2,0.133333,0.178885,134.4,143.0,6.939985,6.966667,6.711111,7.435509,0.366618,0.115415,0.048472,0.0,0.101742,0.724398,9,0.111111,0.133333,0.104757,127.888889,138.444444,6.619991,6.62963,6.395062,7.108616,0.374558,0.101621,0.047623,0.003584,0.130598,0.713554,-1,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,141.0,0.0,141.0,0.0,135.76,0.553191,5.24,-0.553191,0.2,0.133333,134.4,6.966667,6.711111,7.435509,0.115415,0.366618
1197398,2019-08-19,2019,2019,ICC Men's T20 World Cup Americas Region Final,0,National Stadium,Hamilton,0,Bermuda,Canada,1,1,no_result,,0,1,0.0,2,0.5,0.666667,0.353553,120.0,117.5,6.0,5.083333,6.666667,5.9,0.441722,0.100354,0.043957,0.013111,0.1,-0.766667,2,0.5,0.666667,0.353553,120.0,117.5,6.0,5.083333,6.666667,5.9,0.441722,0.100354,0.043957,0.013111,0.1,-0.766667,1,0.0,5,0.4,0.4,0.219089,146.6,138.2,7.549985,6.966667,7.6,8.275509,0.351005,0.139828,0.046714,0.0032,0.095076,0.675509,10,0.2,0.290909,0.126491,134.7,135.8,6.937992,6.683333,6.8,7.577754,0.370702,0.112259,0.04526,0.004826,0.124204,0.777754,0,0.0,191.0,0.25,0.0,0.0,136.941176,0.541667,54.058824,-0.291667,0.1,0.266667,-26.6,-1.883334,-0.933333,-2.375509,-0.039474,0.090717
1197399,2019-08-19,2019,2019,ICC Men's T20 World Cup Americas Region Final,0,National Stadium,Hamilton,0,Cayman Islands,United States of America,0,0,loss,0,1,1,0.0,1,0.0,0.0,0.0,112.0,196.0,5.6,4.0,7.0,5.0,0.512,0.088,0.04,0.0,0.0,-2.0,1,0.0,0.0,0.0,112.0,196.0,5.6,4.0,7.0,5.0,0.512,0.088,0.04,0.0,0.0,-2.0,1,0.0,2,0.0,0.0,0.0,148.333333,117.333333,8.261111,6.722222,8.518519,6.266667,0.326433,0.152873,0.063262,0.010582,0.077778,-2.251852,2,0.0,0.0,0.0,148.333333,117.333333,8.261111,6.722222,8.518519,6.266667,0.326433,0.152873,0.063262,0.010582,0.077778,-2.251852,0,0.0,169.2,0.25,82.0,0.0,135.884615,0.541667,33.315385,-0.291667,0.0,0.0,-36.333333,-2.722222,-1.518519,-1.266667,-0.064873,0.185567
1197507,2019-08-19,2019,2019,Botswana tour of Namibia,0,United Cricket Club Ground,Windhoek,0,Botswana,Namibia,1,0,loss,0,1,89,0.0,3,0.0,0.0,0.0,81.333333,103.666667,4.726941,4.555556,4.883884,3.488889,0.571876,0.085754,0.115056,0.0,0.125926,-1.394995,3,0.0,0.0,0.0,81.333333,103.666667,4.726941,4.555556,4.883884,3.488889,0.571876,0.085754,0.115056,0.0,0.125926,-1.394995,89,0.0,3,1.0,1.0,0.0,103.0,87.333333,9.961929,9.181159,5.977011,3.466667,0.385541,0.256836,0.052415,0.0,0.022222,-2.510344,3,1.0,1.0,0.0,103.0,87.333333,9.961929,9.181159,5.977011,3.466667,0.385541,0.256836,0.052415,0.0,0.022222,-2.510344,1,0.0,0.0,0.0,0.0,0.0,134.603774,0.530612,-134.603774,-0.530612,-1.0,-1.0,-21.666667,-4.625603,-1.093127,0.022222,-0.171082,0.186335
1197508,2019-08-20,2019,2019,Botswana tour of Namibia,0,United Cricket Club Ground,Windhoek,0,Botswana,Namibia,1,0,loss,0,1,1,0.0,4,0.0,0.0,0.0,86.0,126.0,4.795205,4.291667,5.024024,4.116667,0.558829,0.078095,0.088358,0.0,0.102778,-0.907357,4,0.0,0.0,0.0,86.0,126.0,4.795205,4.291667,5.024024,4.116667,0.558829,0.078095,0.088358,0.0,0.102778,-0.907357,1,1.0,4,1.0,1.0,0.0,125.5,90.5,9.883946,9.302536,6.121648,6.4,0.359404,0.236015,0.053091,0.001969,0.016667,0.278352,4,1.0,1.0,0.0,125.5,90.5,9.883946,9.302536,6.121648,6.4,0.359404,0.236015,0.053091,0.001969,0.016667,0.278352,2,0.0,193.0,0.0,193.0,0.0,135.685185,0.52,57.314815,-0.52,-1.0,-1.0,-39.5,-5.010869,-1.097624,-2.283333,-0.15792,0.199425
1197400,2019-08-21,2019,2019,ICC Men's T20 World Cup Americas Region Final,0,"White Hill Field, Sandys Parish",Hamilton,0,Bermuda,Cayman Islands,0,1,win,1,1,2,1.0,2,0.5,0.666667,0.353553,107.333333,91.666667,5.690722,4.833333,6.153535,6.933333,0.494482,0.096903,0.042638,0.008741,0.177778,0.779798,2,0.5,0.666667,0.353553,107.333333,91.666667,5.690722,4.833333,6.153535,6.933333,0.494482,0.096903,0.042638,0.008741,0.177778,0.779798,2,0.0,2,0.0,0.0,0.0,90.0,128.0,4.5,3.666667,4.944444,4.7,0.567024,0.051874,0.041277,0.0,0.033333,-0.244444,2,0.0,0.0,0.0,90.0,128.0,4.5,3.666667,4.944444,4.7,0.567024,0.051874,0.041277,0.0,0.033333,-0.244444,0,0.0,168.5,0.0,168.5,0.0,137.581818,0.509804,30.918182,-0.509804,0.5,0.666667,17.333333,1.166666,1.209091,2.233333,0.045029,-0.072542
1197401,2019-08-21,2019,2019,ICC Men's T20 World Cup Americas Region Final,0,"White Hill Field, Sandys Parish",Hamilton,0,Canada,United States of America,0,1,win,1,1,2,1.0,5,0.4,0.4,0.219089,129.0,129.4,8.166201,8.0,6.088889,6.50408,0.341971,0.158518,0.039332,0.0052,0.085552,0.415191,10,0.2,0.290909,0.126491,124.5,129.4,7.227992,6.8,6.122222,7.017754,0.375554,0.126423,0.043094,0.005826,0.110871,0.895532,2,0.0,3,0.333333,0.5,0.272166,126.25,105.0,7.195833,5.791667,7.555556,4.7,0.372484,0.119974,0.071069,0.007937,0.058333,-2.855556,3,0.333333,0.5,0.272166,126.25,105.0,7.195833,5.791667,7.555556,4.7,0.372484,0.119974,0.071069,0.007937,0.058333,-2.855556,0,0.0,151.0,0.333333,151.0,0.333333,137.196429,0.519231,13.803571,-0.185898,0.066667,-0.1,2.75,2.208333,-1.466667,1.80408,0.038544,-0.030513
