match_id,innings_number,over,ball_in_over,batting_team,player_out,kind,fielders
1420806,2,5,5,Bhutan,S Pradhan,caught,Manan Ali
1420806,2,7,1,Bhutan,Tashi Phuntsho,caught,Haseeb Ghafoor
1420806,2,7,4,Bhutan,RM Dorji,caught and bowled,
1420806,2,10,6,Bhutan,T Jamtsho,caught,Abdul Waheed
1420806,2,12,5,Bhutan,Tashi Dorji,caught,Waji Ul Hassan
1420806,2,13,5,Bhutan,T Wangchuk,caught,Kashif Siddique
1420806,2,13,6,Bhutan,T Chopel,lbw,
1420806,2,14,2,Bhutan,S Yeshi,bowled,
1420807,1,1,3,Thailand,C Chatphaisan,caught,Abdul Waheed
1420807,1,1,4,Thailand,S Desungnoen,bowled,
1420807,1,5,6,Thailand,AV Lazarus,caught,Abdul Waheed
1420807,1,7,2,Thailand,AP Yadav,stumped,Manan Ali
1420807,1,9,2,Thailand,Robert Raina,bowled,
1420807,1,9,5,Thailand,C Pengkumta,bowled,
1420807,1,10,8,Thailand,MK Thakur,bowled,
1420807,1,14,6,Thailand,N Senamontree,lbw,
1420807,1,17,6,Thailand,Sarawut Maliwan,caught,Abdul Waheed
1420807,2,5,6,Saudi Arabia,Kashif Siddique,caught,AP Yadav
1420807,2,10,4,Saudi Arabia,Abdul Waheed,lbw,
1420808,1,10,4,Maldives,Umar Adam,bowled,
1420808,1,11,6,Maldives,KTK Rodrigo,caught,T Jamtsho
1420808,1,13,2,Maldives,Hassan Rasheed,caught,T Wangchuk
1420808,1,16,4,Maldives,Shaof Hassan,bowled,
1420808,1,18,1,Maldives,Ismail Ali,bowled,
1420808,1,19,5,Maldives,Azyan Farhath,bowled,
1420808,2,1,4,Bhutan,S Pradhan,caught,KTK Rodrigo
1420808,2,2,4,Bhutan,JN Dorji,bowled,
1420808,2,3,6,Bhutan,Tenjin Rabgey,bowled,
1420808,2,15,3,Bhutan,T Jamtsho,caught,Nazwan Ismail
1420808,2,17,2,Bhutan,RM Dorji,bowled,
1420808,2,19,1,Bhutan,N Chejay,caught,Mohamed Azzam
1421078,1,0,3,Scotland,OJ Hairs,bowled,
1421078,1,2,6,Scotland,BJ McMullen,bowled,
1421078,1,6,4,Scotland,RD Berrington,caught,A Sharafu
1421078,1,9,5,Scotland,MA Leask,lbw,
1421078,1,15,5,Scotland,J Jarvis,stumped,T Suri
1421078,1,16,5,Scotland,HG Munsey,caught,Aryan Lakra
1421078,1,17,2,Scotland,CN Greaves,caught,T Suri
1421078,1,17,5,Scotland,MRJ Watt,bowled,
1421078,2,8,6,United Arab Emirates,T Suri,lbw,
1421078,2,16,5,United Arab Emirates,A Sharafu,caught,CN Greaves
1421079,1,0,3,Scotland,OJ Hairs,bowled,
1421079,1,2,3,Scotland,BJ McMullen,caught,Basil Hameed
1421079,1,4,5,Scotland,C Tear,caught,Waseem Muhammad
1421079,1,5,5,Scotland,HG Munsey,caught,T Suri
1421079,1,12,5,Scotland,J Jarvis,caught,Aryan Lakra
1421079,1,14,1,Scotland,MA Leask,caught,R Chopra
1421079,1,17,7,Scotland,J Dickinson,caught,T Suri
1421079,1,19,6,Scotland,MH Cross,bowled,
1421079,2,1,6,United Arab Emirates,T Suri,caught,BJ McMullen
1421079,2,2,5,United Arab Emirates,Waseem Muhammad,lbw,
1421079,2,3,2,United Arab Emirates,Aryan Lakra,caught,HG Munsey
1421079,2,5,5,United Arab Emirates,R Chopra,bowled,
1421079,2,8,6,United Arab Emirates,Basil Hameed,caught and bowled,
1421079,2,14,4,United Arab Emirates,A Sharafu,caught,HG Munsey
1421079,2,17,2,United Arab Emirates,Zuhaib Zubair,run out,MH Cross|J Jarvis
1421079,2,18,3,United Arab Emirates,Aayan Afzal Khan,caught,MH Cross
1421079,2,19,2,United Arab Emirates,Hazrat Luqman,run out,MH Cross|MA Leask
1421080,1,3,2,Scotland,BJ McMullen,caught and bowled,
1421080,1,5,4,Scotland,HG Munsey,lbw,
1421080,1,6,1,Scotland,RD Berrington,bowled,
1421080,1,10,4,Scotland,MA Leask,bowled,
1421080,1,11,5,Scotland,C Tear,caught,Waseem Muhammad
1421080,1,13,1,Scotland,CN Greaves,stumped,T Suri
1421080,1,13,3,Scotland,J Jarvis,lbw,
1421080,1,14,6,Scotland,SM Sharif,caught,A Sharafu
1421080,1,19,3,Scotland,MRJ Watt,caught,T Suri
1421080,1,19,4,Scotland,Hamza Tahir,bowled,
1421080,2,0,6,United Arab Emirates,Waseem Muhammad,stumped,C Tear
1421080,2,1,1,United Arab Emirates,T Suri,caught,BJ McMullen
1421080,2,2,2,United Arab Emirates,A Sharafu,caught,HG Munsey
1421080,2,3,4,United Arab Emirates,Aryan Lakra,caught,C Tear
1421080,2,4,6,United Arab Emirates,A Valthapa,caught,BJ McMullen
1421080,2,7,3,United Arab Emirates,Aayan Afzal Khan,lbw,
1421080,2,7,5,United Arab Emirates,Basil Hameed,bowled,
1421080,2,12,2,United Arab Emirates,R Chopra,caught,C Tear
1421080,2,13,6,United Arab Emirates,Omid Shafi Rahman,lbw,
1421080,2,15,2,United Arab Emirates,Akif Raja,bowled,
1422037,1,5,7,Namibia,M van Lingen,caught,Gulsan Jha
1422037,1,8,2,Namibia,JP Kotze,caught,B Yadav
1422037,1,10,4,Namibia,JN Frylinck,stumped,Aasif Sheikh
1422037,1,19,2,Namibia,JN Loftie-Eaton,caught,Gulsan Jha
1422037,2,0,1,Nepal,K Bhurtel,lbw,
1422037,2,2,5,Nepal,Aasif Sheikh,caught,JN Frylinck
1422037,2,7,3,Nepal,RK Paudel,caught,JN Frylinck
1422037,2,9,5,Nepal,Kushal Malla,caught,JJ Smit
1422037,2,11,5,Nepal,Gulsan Jha,bowled,
1422037,2,13,3,Nepal,S Jora,caught,JN Frylinck
1422037,2,14,2,Nepal,B Yadav,caught,BM Scholtz
1422037,2,17,1,Nepal,Sompal Kami,caught,BM Scholtz
1422037,2,18,4,Nepal,DS Airee,caught,ZE Green
1422037,2,18,5,Nepal,A Bohara,bowled,
1422038,1,2,1,Netherlands,MP O'Dowd,caught,DS Airee
1422038,1,8,8,Netherlands,M Levitt,stumped,Aasif Sheikh
1422038,1,12,6,Netherlands,SA Edwards,run out,Aasif Sheikh|DS Airee
1422038,1,19,6,Netherlands,AT Nidamanuru,run out,Aasif Sheikh|S Jora
1422038,2,0,4,Nepal,K Bhurtel,caught,SA Edwards
1422038,2,8,1,Nepal,Aasif Sheikh,stumped,SA Edwards
1422038,2,11,2,Nepal,Kushal Malla,caught,AT Nidamanuru
1422038,2,11,6,Nepal,RK Paudel,caught,SA Edwards
1422038,2,14,6,Nepal,S Jora,lbw,
1422038,2,15,3,Nepal,Sompal Kami,caught,W Barresi
1422038,2,19,3,Nepal,Karan KC,run out,RE van der Merwe|T van der Gugten
1422038,2,19,4,Nepal,DS Airee,bowled,
1422039,1,2,5,Netherlands,MP O'Dowd,caught,M van Lingen
1422039,1,17,2,Netherlands,M Levitt,caught,JN Loftie-Eaton
1422039,1,18,3,Netherlands,SA Edwards,caught,JN Loftie-Eaton
1422039,1,19,2,Netherlands,SA Engelbrecht,caught,JJ Smit
1422039,1,19,3,Netherlands,AT Nidamanuru,run out,JN Frylinck|ZE Green|B Shikongo
1422039,2,2,6,Namibia,MB Kruger,bowled,
1422039,2,3,1,Namibia,M van Lingen,caught,RE van der Merwe
1422039,2,4,6,Namibia,JJ Smit,caught,AT Nidamanuru
1422039,2,7,6,Namibia,JP Kotze,bowled,
1422039,2,10,4,Namibia,JN Loftie-Eaton,caught,SA Edwards
1422039,2,14,4,Namibia,R Trumpelmann,caught,FJ Klaassen
1422039,2,15,2,Namibia,JN Frylinck,bowled,
1422040,1,1,1,Nepal,Aasif Sheikh,bowled,
1422040,1,3,4,Nepal,RK Paudel,caught,JJ Smit
1422040,1,6,6,Nepal,AK Sah,caught,ZE Green
1422040,1,7,2,Nepal,Gulsan Jha,lbw,
1422040,1,16,3,Nepal,Aarif Sheikh,caught,JN Frylinck
1422040,1,18,2,Nepal,DS Airee,lbw,
1422040,1,18,6,Nepal,Karan KC,caught,JN Loftie-Eaton
1422040,1,19,4,Nepal,Sompal Kami,caught,B Shikongo
1422040,2,1,3,Namibia,MB Kruger,caught,Gulsan Jha
1422040,2,5,3,Namibia,M van Lingen,bowled,
1422040,2,7,2,Namibia,JP Kotze,caught,Aasif Sheikh
1422040,2,15,1,Namibia,JJ Smit,caught,AK Sah
1422040,2,15,2,Namibia,JN Loftie-Eaton,caught,S Jora
1422040,2,16,1,Namibia,JN Frylinck,bowled,
1422040,2,19,6,Namibia,R Trumpelmann,caught,S Jora
1422041,1,0,4,Netherlands,M Levitt,caught,DS Airee
1422041,1,0,6,Netherlands,SA Engelbrecht,caught,Aasif Sheikh
1422041,1,8,1,Netherlands,SA Edwards,bowled,
1422041,1,8,5,Netherlands,MP O'Dowd,bowled,
1422041,1,9,5,Netherlands,NRJ Croes,caught,A Bohara
1422041,1,9,6,Netherlands,A Dutt,bowled,
1422041,1,14,3,Netherlands,AT Nidamanuru,bowled,
1422041,1,17,4,Netherlands,T van der Gugten,caught,Sompal Kami
1422041,1,17,5,Netherlands,K Klein,run out,Gulsan Jha
1422041,1,19,3,Netherlands,VJ Kingma,run out,K Bhurtel|Aasif Sheikh
1422041,2,2,4,Nepal,K Bhurtel,caught,T van der Gugten
1422041,2,2,6,Nepal,Aasif Sheikh,bowled,
1422041,2,13,4,Nepal,Gulsan Jha,bowled,
1422041,2,14,3,Nepal,RK Paudel,caught,NRJ Croes
1422042,1,4,1,Namibia,JP Kotze,caught,SA Edwards
1422042,1,5,3,Namibia,JN Frylinck,caught and bowled,
1422042,1,6,1,Namibia,MB Kruger,bowled,
1422042,1,10,3,Namibia,JJ Smit,caught,NRJ Croes
1422043,1,3,3,Nepal,K Bhurtel,bowled,
1422043,1,9,2,Nepal,RK Paudel,caught,SA Edwards
1422043,1,13,4,Nepal,Aasif Sheikh,lbw,
1422043,1,14,3,Nepal,DS Airee,lbw,
1422043,1,17,1,Nepal,Kushal Malla,caught,Vikramjit Singh
1422043,1,17,6,Nepal,Karan KC,caught,Vikramjit Singh
1422043,1,18,1,Nepal,Gulsan Jha,caught,Shariz Ahmad
1422043,1,18,2,Nepal,Aarif Sheikh,caught,M Levitt
1422043,2,8,1,Netherlands,MP O'Dowd,caught,DS Airee
1422043,2,8,5,Netherlands,M Levitt,caught,RK Paudel
1422043,2,15,2,Netherlands,Vikramjit Singh,caught,Kushal Malla
1422043,2,16,1,Netherlands,SA Edwards,caught,AK Sah
1422043,2,18,1,Netherlands,SA Engelbrecht,caught,S Jora
1422043,2,18,4,Netherlands,AT Nidamanuru,caught,S Jora
1422802,1,7,4,Hong Kong,Nizakat Khan,bowled,
1422802,1,9,6,Hong Kong,Anshuman Rath,caught,Muhammad Tanveer
1422802,1,11,4,Hong Kong,Babar Hayat,lbw,
1422802,1,17,3,Hong Kong,M Coetzee,caught,Muhammad Tanveer
1422802,1,18,2,Hong Kong,Aizaz Khan,lbw,
1422802,1,18,6,Hong Kong,Nasrulla Rana,bowled,
1422802,1,18,7,Hong Kong,Zeeshan Ali,lbw,
1422802,1,19,1,Hong Kong,Yasim Murtaza,run out,I Liyanage|Shahzaib Jamil
1422802,2,2,6,Qatar,Adnan Mirza,bowled,
1422802,2,4,1,Qatar,Saqlain Arshad,caught,M Coetzee
1422802,2,10,4,Qatar,I Liyanage,caught,Ehsan Nawaz
1422802,2,12,1,Qatar,MM Baig,caught,Nizakat Khan
1422802,2,17,1,Qatar,Shahzaib Jamil,caught,Ehsan Nawaz
1422802,2,18,3,Qatar,R Theruvath,run out,Babar Hayat|Zeeshan Ali
1422802,2,19,2,Qatar,Muhammad Tanveer,caught,Babar Hayat
1422803,1,12,6,Hong Kong,Nizakat Khan,bowled,
1422803,1,16,1,Hong Kong,M Coetzee,caught,Adnan Mirza
1422803,1,16,3,Hong Kong,Babar Hayat,bowled,
1422803,1,17,6,Hong Kong,Anshuman Rath,caught,Muhammad Tanveer
1422803,1,19,4,Hong Kong,Aizaz Khan,bowled,
1422803,2,0,3,Qatar,Saqlain Arshad,bowled,
1422803,2,4,3,Qatar,I Liyanage,bowled,
1422803,2,5,1,Qatar,MM Baig,caught,Aizaz Khan
1422803,2,5,5,Qatar,Adnan Mirza,caught,M Coetzee
1422803,2,10,4,Qatar,Shahzaib Jamil,caught,Anshuman Rath
1422803,2,18,1,Qatar,Amir Farooq,caught,Nizakat Khan
1422804,1,0,4,Qatar,Adnan Mirza,caught,A Shukla
1422804,1,2,3,Qatar,I Liyanage,bowled,
1422804,1,2,4,Qatar,MM Baig,bowled,
1422804,1,3,6,Qatar,Saqlain Arshad,caught,M Coetzee
1422804,1,6,2,Qatar,Amir Farooq,caught,Nasrulla Rana
1422804,1,9,1,Qatar,Muhammad Tanveer,bowled,
1422804,1,12,3,Qatar,Shahzaib Jamil,run out,M Coetzee
1422804,1,12,6,Qatar,P Gopalkrishnan,caught,Zeeshan Ali
1422804,1,18,4,Qatar,Gayan Munaweera,caught,Babar Hayat
1422804,1,19,6,Qatar,H Rathod,caught,Babar Hayat
1422804,2,2,1,Hong Kong,Nizakat Khan,bowled,
1422804,2,6,3,Hong Kong,Anshuman Rath,lbw,
1422804,2,7,1,Hong Kong,M Coetzee,run out,MM Baig|Shahzaib Jamil
1422804,2,9,6,Hong Kong,Aizaz Khan,caught,Shahzaib Jamil
1422804,2,10,6,Hong Kong,Babar Hayat,lbw,
1422804,2,18,4,Hong Kong,Yasim Murtaza,caught,Muhammad Tanveer
1422804,2,19,5,Hong Kong,Nasrulla Rana,caught,MM Baig
1422804,2,19,6,Hong Kong,Ehsan Khan,caught,Shahzaib Jamil
1422804,4,0,2,Qatar,Muhammad Tanveer,caught,Aizaz Khan
1422807,1,2,3,Vanuatu,JD Allan,caught,II Selemani
1422807,1,3,5,Vanuatu,N Nipiko,caught,II Selemani
1422807,1,6,5,Vanuatu,J Rasu,bowled,
1422807,1,9,5,Vanuatu,PK Matautaava,caught,AJ Jabiri
1422807,1,18,6,Vanuatu,R Tari,caught,AJ Jabiri
1422807,2,3,2,Tanzania,II Selemani,caught,W Wotu
1422807,2,5,3,Tanzania,J Masquater,caught,PK Matautaava
1422807,2,8,5,Tanzania,AJ Jabiri,stumped,JD Allan
1422807,2,11,4,Tanzania,MO Kitunda,caught,A Mansale
1422807,2,12,2,Tanzania,ZR Jaboneke,caught,AL Stephen
1422807,2,12,7,Tanzania,M Yunusu Issa,lbw,
1422807,2,15,4,Tanzania,AM Kimote,caught,A Mansale
1422807,2,16,7,Tanzania,S Thakor,caught,JD Allan
1422807,2,17,5,Tanzania,SA Jumbe,caught,J Rasu
1422807,2,17,7,Tanzania,JJ Nyambo,lbw,
1422808,1,3,2,Kuwait,R Sandaruwan,bowled,
1422808,1,6,6,Kuwait,Mohammad Amin,caught and bowled,
1422808,1,9,3,Kuwait,Usman Patel,caught,Haider Butt
1422808,1,11,3,Kuwait,MNM Aslam,lbw,
1422808,1,12,4,Kuwait,Shiraz Khan,bowled,
1422808,1,15,5,Kuwait,Meet Bhavsar,caught,S Veerapathiran
1422808,1,16,5,Kuwait,Sayed Monib,bowled,
1422808,1,18,4,Kuwait,Bilal Tahir,bowled,
1422808,1,19,1,Kuwait,Mohamed Shafeeq,caught,Rizwan Butt
1422808,1,19,4,Kuwait,Yasin Patel,bowled,
1422808,2,3,2,Bahrain,Umer Imtiaz,caught,Usman Patel
1422808,2,12,1,Bahrain,Sarfaraz Ali,bowled,
1422809,1,2,5,Tanzania,J Masquater,lbw,
1422809,1,3,1,Tanzania,II Selemani,caught,Parvindar Kumar
1422809,1,9,2,Tanzania,MO Kitunda,caught,Usman Patel
1422809,1,10,3,Tanzania,S Thakor,bowled,
1422809,1,11,2,Tanzania,AJ Jabiri,caught,Parvindar Kumar
1422809,1,18,3,Tanzania,SA Jumbe,lbw,
1422809,1,19,5,Tanzania,K Nassoro,stumped,Usman Patel
1422809,2,0,4,Kuwait,R Sandaruwan,caught,S Thakor
1422809,2,2,4,Kuwait,CV Anto,lbw,
1422809,2,3,5,Kuwait,Meet Bhavsar,run out,II Selemani
1422809,2,4,6,Kuwait,Usman Patel,caught,AM Kimote
1422809,2,12,6,Kuwait,Nimish Lathief,caught,MO Kitunda
1422810,1,0,2,Malaysia,Zubaidi Zulkifle,caught,JD Allan
1422810,1,7,4,Malaysia,S Muniandy,lbw,
1422810,1,10,3,Malaysia,Ahmed Faiz,run out,W Wotu
1422810,1,11,3,Malaysia,Virandeep Singh,bowled,
1422810,1,16,3,Malaysia,Syed Aziz,run out,PK Matautaava
1422810,1,16,4,Malaysia,Muhammad Amir,bowled,
1422810,1,17,7,Malaysia,Ainool Hafizs,bowled,
1422810,2,4,4,Vanuatu,JD Allan,caught,S Muniandy
1422810,2,9,5,Vanuatu,PK Matautaava,bowled,
1422810,2,13,2,Vanuatu,N Nipiko,bowled,
1422810,2,14,3,Vanuatu,J Rasu,stumped,Ainool Hafizs
1422810,2,15,4,Vanuatu,W Wotu,run out,Ahmed Faiz
1422810,2,15,6,Vanuatu,R Tari,run out,S Muniandy
1422810,2,16,6,Vanuatu,JP Kaltapau,caught,S Vijay Unni
1422810,2,18,1,Vanuatu,AL Stephen,caught,Virandeep Singh
1422810,2,19,6,Vanuatu,J Vira,caught,Ahmed Faiz
1422811,1,3,2,Malaysia,Virandeep Singh,caught,S Veerapathiran
1422811,1,9,6,Malaysia,Zubaidi Zulkifle,run out,Sohail Ahmed|Abdul Majid Abbasi
1422811,1,14,5,Malaysia,S Muniandy,bowled,
1422811,1,16,1,Malaysia,Ahmed Faiz,lbw,
1422811,1,18,3,Malaysia,Muhammad Amir,run out,Sohail Ahmed
1422811,1,19,1,Malaysia,Syed Aziz,bowled,
1422811,2,8,4,Bahrain,Sarfaraz Ali,caught,Pavandeep Singh
1422812,1,2,3,Vanuatu,N Nipiko,caught,Nimish Lathief
1422812,1,4,6,Vanuatu,PK Matautaava,caught,Yasin Patel
1422812,1,7,2,Vanuatu,JD Allan,caught,Nimish Lathief
1422812,1,8,1,Vanuatu,JP Kaltapau,bowled,
1422812,1,8,2,Vanuatu,R Tari,bowled,
1422812,1,14,3,Vanuatu,W Wotu,bowled,
1422812,1,17,5,Vanuatu,J Vira,bowled,
1422812,2,8,4,Kuwait,R Sandaruwan,caught,AL Stephen
1422812,2,11,1,Kuwait,Meet Bhavsar,bowled,
1422813,1,1,1,Kuwait,Meet Bhavsar,caught,M Syahadat Ramli
1422813,1,1,4,Kuwait,Usman Patel,bowled,
1422813,1,2,5,Kuwait,R Sandaruwan,caught,Ainool Hafizs
1422813,1,3,3,Kuwait,MNM Aslam,caught,S Muniandy
1422813,1,10,2,Kuwait,Nimish Lathief,caught,S Muniandy
1422813,1,14,5,Kuwait,Yasin Patel,caught,Muhammad Amir
1422813,1,15,6,Kuwait,Bilal Tahir,caught,Ahmed Faiz
1422813,1,16,4,Kuwait,Shiraz Khan,caught,Ahmed Faiz
1422813,1,17,3,Kuwait,Parvindar Kumar,caught,Virandeep Singh
1422813,1,18,4,Kuwait,Mohamed Shafeeq,caught,Khizar Hayat
1422813,2,0,2,Malaysia,Zubaidi Zulkifle,caught,Meet Bhavsar
1422813,2,7,2,Malaysia,Virandeep Singh,caught,Bilal Tahir
1422813,2,9,5,Malaysia,S Muniandy,caught,Parvindar Kumar
1422814,1,1,2,Bahrain,Umer Imtiaz,bowled,
1422814,1,10,2,Bahrain,Sarfaraz Ali,caught,K Nassoro
1422814,1,12,2,Bahrain,Haider Butt,bowled,
1422814,1,12,5,Bahrain,Sohail Ahmed,caught,S Thakor
1422814,1,13,5,Bahrain,Junaid Aziz,caught,SA Jumbe
1422814,1,14,6,Bahrain,Imran Anwar,lbw,
1422814,1,16,2,Bahrain,Ahmer Bin Nisar,lbw,
1422814,1,18,4,Bahrain,Rizwan Butt,bowled,
1422814,2,1,3,Tanzania,J Masquater,caught,Umer Imtiaz
1422814,2,3,5,Tanzania,II Selemani,lbw,
1422814,2,10,4,Tanzania,K Nassoro,caught,Ali Dawood
1422814,2,12,3,Tanzania,SA Jumbe,caught,Ali Dawood
1422814,2,12,6,Tanzania,M Yunusu Issa,caught,Ali Dawood
1422814,2,14,6,Tanzania,S Thakor,run out,Haider Butt
1422814,2,17,3,Tanzania,MO Kitunda,bowled,
1422814,2,18,2,Tanzania,AM Kimote,bowled,
1422814,2,19,5,Tanzania,JJ Nyambo,bowled,
1422814,2,19,6,Tanzania,YM Nkanya,bowled,
1422815,1,0,4,Bahrain,Imran Anwar,caught,JD Allan
1422815,1,5,1,Bahrain,Umer Imtiaz,caught,PK Matautaava
1422815,1,7,4,Bahrain,Haider Butt,bowled,
1422815,1,18,6,Bahrain,Ahmer Bin Nisar,caught,R Tari
1422815,2,1,2,Vanuatu,JD Allan,caught,Haider Butt
1422815,2,1,6,Vanuatu,PK Matautaava,caught,Abdul Majid Abbasi
1422815,2,8,7,Vanuatu,N Nipiko,stumped,Umer Imtiaz
1422815,2,10,2,Vanuatu,J Rasu,bowled,
1422815,2,10,3,Vanuatu,JP Kaltapau,bowled,
1422815,2,12,5,Vanuatu,W Nalisa,stumped,Umer Imtiaz
1422815,2,13,2,Vanuatu,W Wotu,run out,Umer Imtiaz|Junaid Aziz
1422815,2,16,4,Vanuatu,R Tari,bowled,
1422815,2,16,5,Vanuatu,AL Stephen,bowled,
1422815,2,18,4,Vanuatu,J Vira,bowled,
1422816,1,2,5,Tanzania,II Selemani,caught,Zubaidi Zulkifle
1422816,1,4,3,Tanzania,MO Kitunda,caught,Zubaidi Zulkifle
1422816,1,5,1,Tanzania,J Masquater,lbw,
1422816,1,7,1,Tanzania,AJ Jabiri,bowled,
1422816,1,14,4,Tanzania,K Nassoro,caught,Virandeep Singh
1422816,1,15,1,Tanzania,SA Jumbe,caught,Ainool Hafizs
1422816,1,16,3,Tanzania,ZR Jaboneke,caught,Syed Aziz
1422816,1,17,2,Tanzania,S Thakor,caught,Muhammad Amir
1422816,1,17,3,Tanzania,AM Kimote,bowled,
1422816,1,18,2,Tanzania,YM Nkanya,bowled,
1422816,2,1,3,Malaysia,Zubaidi Zulkifle,bowled,
1422816,2,3,1,Malaysia,Syed Aziz,caught,SA Jumbe
1422816,2,4,3,Malaysia,S Muniandy,run out,S Thakor
1422816,2,10,3,Malaysia,Virandeep Singh,caught and bowled,
1422817,1,3,2,Vanuatu,J Rasu,lbw,
1422817,1,7,3,Vanuatu,JP Kaltapau,lbw,
1422817,1,8,5,Vanuatu,PK Matautaava,stumped,Meet Bhavsar
1422817,1,9,2,Vanuatu,JD Allan,lbw,
1422817,1,9,3,Vanuatu,J Vira,lbw,
1422817,1,13,2,Vanuatu,W Wotu,caught,Mohamed Shafeeq
1422817,1,19,3,Vanuatu,N Nipiko,bowled,
1422817,2,2,6,Kuwait,Meet Bhavsar,caught,R Tari
1422817,2,6,4,Kuwait,R Sandaruwan,caught,R Tari
1422817,2,10,3,Kuwait,Mohammad Amin,caught,PK Matautaava
1422818,1,1,5,Malaysia,Syed Aziz,caught,Umer Imtiaz
1422818,1,3,2,Malaysia,Virandeep Singh,caught,Abdul Majid Abbasi
1422818,1,5,4,Malaysia,S Muniandy,run out,Haider Butt
1422818,1,8,3,Malaysia,Ahmed Faiz,caught,Sohail Ahmed
1422818,1,9,4,Malaysia,M Syahadat Ramli,bowled,
1422818,1,11,5,Malaysia,Zubaidi Zulkifle,bowled,
1422818,1,12,4,Malaysia,S Vijay Unni,caught,Haider Butt
1422818,1,15,5,Malaysia,Ainool Hafizs,bowled,
1422818,1,16,2,Malaysia,Fitri Sham,lbw,
1422818,2,1,1,Bahrain,Umer Imtiaz,caught,Ainool Hafizs
1422818,2,3,1,Bahrain,Sarfaraz Ali,run out,S Muniandy
1423372,1,2,1,Papua New Guinea,S Bau,lbw,
1423372,1,2,5,Papua New Guinea,TP Ura,caught,Aqib Ilyas
1423372,1,3,5,Papua New Guinea,L Siaka,run out,Ayan Khan
1423372,1,10,5,Papua New Guinea,CJA Amini,caught,PS Athavale
1423372,1,15,6,Papua New Guinea,A Vala,bowled,
1423372,1,18,4,Papua New Guinea,H Hiri,caught,Mehran Khan
1423372,2,4,4,Oman,PS Athavale,caught,HGV Vare
1423372,2,5,3,Oman,Aqib Ilyas,caught,L Siaka
1423372,2,16,1,Oman,Zeeshan Maqsood,caught,TP Ura
1423372,2,16,4,Oman,Khalid Kail,caught,H Hiri
1423372,2,17,2,Oman,Ayan Khan,caught,H Hiri
1423372,2,18,2,Oman,Mehran Khan,caught,JWW Gardner
1423372,2,19,1,Oman,Rafiullah,caught and bowled,
1423373,1,2,2,Oman,Naseem Khushi,caught,TP Ura
1423373,1,3,3,Oman,KH Prajapati,bowled,
1423373,1,3,6,Oman,Zeeshan Maqsood,bowled,
1423373,1,12,2,Oman,Aqib Ilyas,caught,H Hiri
1423373,1,17,2,Oman,Khalid Kail,caught,CJA Amini
1423373,1,17,6,Oman,Rafiullah,caught,A Nao
1423373,1,19,3,Oman,Mohammad Nadeem,bowled,
1423373,2,6,1,Papua New Guinea,TP Ura,caught,Aqib Ilyas
1423373,2,17,6,Papua New Guinea,A Vala,caught,Ayan Khan
1423374,1,1,3,Papua New Guinea,TP Ura,caught,Rafiullah
1423374,1,2,5,Papua New Guinea,S Bau,caught,PS Athavale
1423374,1,4,5,Papua New Guinea,L Siaka,caught,Aqib Ilyas
1423374,1,5,6,Papua New Guinea,CJA Amini,run out,Mehran Khan
1423374,1,10,4,Papua New Guinea,A Vala,bowled,
1423374,1,12,6,Papua New Guinea,K Doriga,stumped,PS Athavale
1423374,2,1,3,Oman,PS Athavale,caught,KV Morea
1423374,2,2,3,Oman,KH Prajapati,caught,CJA Amini
1423374,2,5,2,Oman,Zeeshan Maqsood,caught,CA Soper
1423374,2,6,2,Oman,Aqib Ilyas,lbw,
1423374,2,12,2,Oman,Ayan Khan,caught,KV Morea
1423374,2,16,6,Oman,Mehran Khan,bowled,
1423439,1,2,2,Hong Kong,Nizakat Khan,caught,S Jora
1423439,1,4,5,Hong Kong,M Coetzee,caught,Pratis GC
1423439,1,12,4,Hong Kong,Anshuman Rath,caught,Gulsan Jha
1423439,1,13,3,Hong Kong,JJ Atkinson,lbw,
1423439,1,19,6,Hong Kong,Babar Hayat,caught,RK Paudel
1423439,1,19,7,Hong Kong,Yasim Murtaza,caught,RK Paudel
1423439,2,1,2,Nepal,K Bhurtel,caught,JJ Atkinson
1423439,2,6,3,Nepal,B Bhandari,caught,Babar Hayat
1423439,2,10,6,Nepal,RK Paudel,caught,Dhananjay Rao
1423439,2,12,1,Nepal,Aarif Sheikh,caught,M Coetzee
1423439,2,12,3,Nepal,S Jora,caught,Nizakat Khan
1423439,2,13,4,Nepal,B Yadav,caught,Aizaz Khan
1423439,2,14,6,Nepal,Gulsan Jha,caught,JJ Atkinson
1423439,2,15,1,Nepal,Rashid Khan,caught,Anshuman Rath
1423439,2,15,4,Nepal,Pratis GC,caught,Anshuman Rath
1423439,2,16,4,Nepal,Aakash Chand,run out,Ateeq Iqbal
1423440,1,0,1,Hong Kong,M Coetzee,caught,Gulsan Jha
1423440,1,7,2,Hong Kong,Nizakat Khan,bowled,
1423441,1,7,3,Nepal,B Bhandari,caught,N Vanua
1423441,1,8,1,Nepal,RK Paudel,caught,K Doriga
1423441,1,9,3,Nepal,Aarif Sheikh,caught,K Doriga
1423441,1,14,3,Nepal,K Bhurtel,caught,J Kariko
1423441,1,17,5,Nepal,S Jora,caught,L Siaka
1423441,1,18,7,Nepal,Lokesh Bam,run out,L Siaka|K Doriga
1423441,2,2,6,Papua New Guinea,TP Ura,bowled,
1423441,2,3,3,Papua New Guinea,S Bau,run out,B Bhandari|Gulsan Jha
